"V1","V2"
"E8.5_CPC_p2_103",13.4741856662417,24.55764068159
"E9.5_CPC_p2_160",-42.5761632178548,-7.32891553551374
"E9.5_CPC_p2_191",-42.367175465385,-9.72956876589698
"E9.5_CPC_p2_340",24.2370891587067,18.3267440874546
"E9.5_CPC_p2_015",-9.46130093539115,-5.35031299150773
"E9.5_CPC_p2_311",-42.9364748079706,-9.08295212552526
"E9.5_CPC_p2_156",-21.7400886863891,-26.5724826857622
"E9.5_CPC_p2_223",-22.9953528571465,-19.0567289148854
"E9.5_CPC_p2_076",41.0982744242907,10.3309192609754
"E9.5_CPC_p2_363",44.5273081640111,4.22100630166945
"E9.5_CPC_p2_292",-6.75491096054889,4.46610976025193
"E9.5_CPC_p2_201",-20.1820918245762,8.00769538471549
"E9.5_CPC_p2_319",-10.1460138873488,-20.6003722094796
"E9.5_CPC_p2_261",0.58706636059199,-1.25952681361838
"E9.5_CPC_p2_141",46.4671926801878,2.22190883285283
"E9.5_CPC_p2_099",-18.1063044332542,-13.5622827980417
"E9.5_CPC_p2_002",-15.3107419252854,-22.852679666222
"E9.5_CPC_p2_378",-26.5752416680616,-13.5998792677572
"E9.5_CPC_p2_243",-14.0027605610313,-21.1851242420708
"E9.5_CPC_p2_193",-16.7976072141277,-16.6965202263089
"E9.5_CPC_p2_135",-12.2508928790648,15.027880942122
"E9.5_CPC_p2_368",-15.0362275626706,5.50922748163809
"E9.5_CPC_p2_167",38.859235717462,4.43105774325754
"E9.5_CPC_p2_171",-10.3987645632429,-25.6724030181607
"E9.5_CPC_p2_207",27.8726985561245,19.0025299911517
"E9.5_CPC_p2_212",-8.69498095273039,-33.2007100266711
"E9.5_CPC_p2_058",-13.8302753736428,5.9781058157469
"E9.5_CPC_p2_310",16.8170346521558,16.7135077776785
"E9.5_CPC_p2_341",36.5026736227209,13.7207311537395
"E9.5_CPC_p2_107",23.7320945265783,16.3269541842982
"E9.5_CPC_p2_239",-1.46472787282848,-0.0918486729196454
"E9.5_CPC_p2_019",-0.203555089654835,-0.819233011325716
"E9.5_CPC_p2_313",-21.517612345208,-22.1385320643647
"E9.5_CPC_p2_165",2.90085171066789,23.6038727686323
"E9.5_CPC_p2_287",-13.1544906664229,2.97061675247104
"E9.5_CPC_p2_050",-11.7609299574816,2.96062361539133
"E9.5_CPC_p2_308",-4.38535342247923,-0.613214550649133
"E9.5_CPC_p2_130",43.9765168371281,3.78374942098601
"E9.5_CPC_p2_185",-6.75465359257857,5.64825594762722
"E9.5_CPC_p2_134",-31.2909105576575,-5.39092416087607
"E9.5_CPC_p2_078",40.2660223805677,6.2560454378214
"E9.5_CPC_p2_336",36.9812840809409,12.3442648296005
"E9.5_CPC_p2_367",-9.73985535438922,13.5802501959278
"E9.5_CPC_p2_317",36.9149848380124,13.044073582043
"E9.5_CPC_p2_339",-29.2395432446572,-13.9764407778859
"E9.5_CPC_p2_371",37.4981929100963,5.36614044849373
"E9.5_CPC_p2_040",-16.9611920787112,-7.96556455431695
"E9.5_CPC_p2_088",37.980873423358,6.72710432754572
"E9.5_CPC_p2_085",-10.2944649158877,-39.3016192615336
"E9.5_CPC_p2_007",-28.4718895687034,-14.157817668108
"E9.5_CPC_p2_175",-17.4756225322045,-31.642544252141
"E9.5_CPC_p2_369",29.3266786268314,17.263525791672
"E9.5_CPC_p2_032",-16.3866949426144,19.763241115719
"E9.5_CPC_p2_213",-18.3907445647947,-25.9891321320825
"E9.5_CPC_p2_066",39.2692365510081,5.65101311188931
"E9.5_CPC_p2_169",19.6433261768606,16.6366090505998
"E9.5_CPC_p2_151",-9.675058825117,22.7905400438592
"E9.5_CPC_p2_028",31.8442841253658,19.9943545518928
"E9.5_CPC_p2_125",48.4981724205804,5.34994309488253
"E9.5_CPC_p2_294",19.8592868237748,27.4649455439838
"E9.5_CPC_p2_128",47.725319633088,2.66422539364858
"E9.5_CPC_p2_145",-29.1640407454177,-12.9437934460971
"E9.5_CPC_p2_057",40.2677296323079,7.0434187009915
"E9.5_CPC_p2_024",43.5961714193339,9.61297204772188
"E9.5_CPC_p2_375",-14.8802352566605,-29.582397583067
"E9.5_CPC_p2_220",2.69735449102432,22.4310914867291
"E9.5_CPC_p2_380",-30.7185254305871,-6.8425948740651
"E9.5_CPC_p2_006",21.7226896602362,17.0187323659454
"E9.5_CPC_p2_005",44.9269027319133,2.97135020156119
"E9.5_CPC_p2_302",24.1375064669359,11.7894025976854
"E9.5_CPC_p2_225",-9.39744934009027,2.22487684291781
"E9.5_CPC_p2_053",-8.320053055381,-6.719521142132
"E9.5_CPC_p2_222",22.3019363522279,22.9323274950167
"E9.5_CPC_p2_198",-25.4470637426365,-21.3294984136138
"E9.5_CPC_p2_219",-13.211742027951,13.3151793812221
"E9.5_CPC_p2_033",-10.8421427794206,20.6392281333225
"E9.5_CPC_p2_075",-12.382381377636,-4.23081676229991
"E9.5_CPC_p2_126",42.8408759344401,5.75202376130208
"E9.5_CPC_p2_249",43.4447120422889,7.75339812668616
"E9.5_CPC_p2_352",-9.56365146649586,12.2492722001197
"E9.5_CPC_p2_055",-13.1991629380749,14.3404284336396
"E9.5_CPC_p2_329",-31.840003753546,-4.45672603799685
"E9.5_CPC_p2_097",-22.3255094858739,-13.8109779474525
"E9.5_CPC_p2_279",-17.026592218931,-24.3795134308167
"E9.5_CPC_p2_124",-17.6004266090618,-27.1217140571834
"E9.5_CPC_p2_266",-11.7419510752521,0.507252522987536
"E9.5_CPC_p2_003",-19.9285565042548,-15.8564157909122
"E9.5_CPC_p2_106",-14.9266423257407,7.37065306548522
"E9.5_CPC_p2_364",40.810013337738,4.5598775757848
"E9.5_CPC_p2_196",-19.1491507437924,-15.9117322464757
"E9.5_CPC_p2_014",-7.81781877584087,-35.3397186129382
"E9.5_CPC_p2_149",-15.2175996207989,21.9206517767485
"E9.5_CPC_p2_322",-22.7381134372832,-23.4369369967995
"E9.5_CPC_p2_277",-11.8745565410867,7.82542067443922
"E9.5_CPC_p2_194",-14.1079235973076,12.5883228894983
"E9.5_CPC_p2_042",-20.0757920160639,12.5746630084089
"E9.5_CPC_p2_164",39.7055044682909,4.67900188414386
"E9.5_CPC_p2_268",-7.8122119970606,8.92732221233416
"E9.5_CPC_p2_258",-0.730861736675622,-1.97217547230267
"E9.5_CPC_p2_272",-9.33973966783384,-6.59869302577837
"E9.5_CPC_p2_383",-43.5286557579327,-7.5059076736368
"E9.5_CPC_p2_218",-20.4509855896132,16.7011941578988
"E9.5_CPC_p2_373",-35.3935463357554,-6.22177658102061
"E9.5_CPC_p2_072",29.1904689418965,27.3948366344133
"E9.5_CPC_p2_304",38.2127631444732,3.19728850621815
"E9.5_CPC_p2_372",-13.0934592134687,6.7001121313154
"E9.5_CPC_p2_092",-26.2211713528602,-4.3286901486425
"E9.5_CPC_p2_354",-6.02028798012103,-27.052243770238
"E9.5_CPC_p2_356",-33.3190048973278,-8.78747311949163
"E9.5_CPC_p2_267",40.374801416952,8.46363358560546
"E9.5_CPC_p2_236",24.4374037290972,19.9255579424612
"E9.5_CPC_p2_251",-16.354319067468,-12.435090228253
"E9.5_CPC_p2_361",-2.6868312882795,-21.1578863898953
"E9.5_CPC_p2_094",-11.9992229884532,13.8226995688927
"E9.5_CPC_p2_069",-26.9149481761117,-15.7656725284131
"E9.5_CPC_p2_357",-17.2930187265563,14.3110941715236
"E9.5_CPC_p2_324",-14.0531054667214,23.0391436387247
"E9.5_CPC_p2_062",-19.1899711430544,5.66123274071025
"E9.5_CPC_p2_328",-1.25995387761195,-2.0258773876115
"E9.5_CPC_p2_276",-1.26150059871696,-36.1473497803063
"E9.5_CPC_p2_017",-5.77556236104303,8.92141401468002
"E9.5_CPC_p2_237",-12.5367541582258,-26.6802073553916
"E9.5_CPC_p2_080",40.8947594531697,8.09963269973824
"E9.5_CPC_p2_275",-2.59905362596887,-33.790880506856
"E9.5_CPC_p2_144",24.819951928463,17.4467412026422
"E9.5_CPC_p2_148",0.58631119784875,20.4653580057794
"E9.5_CPC_p2_190",-5.48306793719918,-33.0946025707702
"E9.5_CPC_p2_049",-11.4540013092452,1.86841218415772
"E9.5_CPC_p2_174",-17.7341216735622,-12.3923453423935
"E9.5_CPC_p2_209",-9.01222345611545,5.18233441631412
"E9.5_CPC_p2_173",23.3520872188599,23.622695709792
"E9.5_CPC_p2_131",-18.4796167924238,16.5423737872241
"E9.5_CPC_p2_086",-19.6348815493435,-30.1329679148572
"E9.5_CPC_p2_113",-14.3854123787283,20.0221991974272
"E9.5_CPC_p2_018",30.0536334402099,22.8678957988444
"E9.5_CPC_p2_259",45.5328896310167,7.0879368403493
"E9.5_CPC_p2_195",-8.86302350815041,13.7337286439219
"E9.5_CPC_p2_346",31.6191951603806,18.1703805267311
"E9.5_CPC_p2_161",-7.30131705424316,-21.3758906157748
"E9.5_CPC_p2_229",-30.392429525821,-5.95720447019173
"E9.5_CPC_p2_349",-26.7175726396164,-12.1525793916098
"E9.5_CPC_p2_114",-22.6190946786036,-20.0658095246351
"E9.5_CPC_p2_034",-12.9610172137433,-2.63721248318971
"E9.5_CPC_p2_009",-7.03504302960195,-29.6345935494455
"E9.5_CPC_p2_118",36.0106159044322,3.27664371341202
"E9.5_CPC_p2_192",-16.6564211576777,8.10234243228644
"E9.5_CPC_p2_240",-12.4963290814544,18.2466644473236
"E9.5_CPC_p2_061",-16.2787783296554,-15.3715566011571
"E9.5_CPC_p2_093",29.1871552077484,19.8172271920339
"E9.5_CPC_p2_226",21.9419409992116,14.7116871929786
"E9.5_CPC_p2_358",40.5251059946312,9.57263327634119
"E9.5_CPC_p2_105",-21.5567553711189,9.27179382218301
"E9.5_CPC_p2_090",39.6791226213169,7.80971390800677
"E9.5_CPC_p2_370",12.6886885506728,18.2752368801112
"E9.5_CPC_p2_109",-5.89492976983644,17.4295085177742
"E9.5_CPC_p2_306",-10.6613602836094,5.41873303974874
"E9.5_CPC_p2_206",23.1111465689628,14.0153834141298
"E9.5_CPC_p2_298",-4.74896755147425,-30.3797917495056
"E9.5_CPC_p2_137",-10.9751146733475,-22.0725045264019
"E9.5_CPC_p2_127",-4.46719705625112,11.3924169887458
"E9.5_CPC_p2_343",-40.7909764423585,-9.86756297237586
"E9.5_CPC_p2_162",-17.9796197239636,11.7992164483053
"E9.5_CPC_p2_366",-22.1280512877357,-21.3577552209618
"E9.5_CPC_p2_021",-18.4333437476519,-35.459420960856
"E9.5_CPC_p2_101",-18.8766944583182,7.79198894239209
"E9.5_CPC_p2_245",39.2793364761396,11.8520289028118
"E9.5_CPC_p2_079",-17.5550318980671,-11.5550251239331
"E9.5_CPC_p2_244",-40.9411372160515,-8.7002522438184
"E9.5_CPC_p2_022",-3.50707110290516,-40.33566583877
"E9.5_CPC_p2_183",-5.86587020982859,-34.2708723460244
"E9.5_CPC_p2_335",0.849842757549788,-2.33362675492655
"E9.5_CPC_p2_376",-17.7934109412614,-17.2374239227766
"E9.5_CPC_p2_264",44.2125248572114,6.15510014390614
"E9.5_CPC_p2_382",-18.038080374715,16.1395794593212
"E9.5_CPC_p2_300",-23.1633788093329,-11.5977025242541
"E9.5_CPC_p2_307",-13.0033342634941,-2.12462636537109
"E9.5_CPC_p2_232",-30.4725448184682,-7.59300496478619
"E9.5_CPC_p2_333",-33.4256305054633,-3.21022827883791
"E9.5_CPC_p2_036",-15.348054131188,17.7214605474867
"E9.5_CPC_p2_084",-34.7665160272176,-4.73238903498799
"E9.5_CPC_p2_211",24.1094232729394,20.7252652731477
"E9.5_CPC_p2_044",22.232451793834,24.1792758614067
"E9.5_CPC_p2_030",-10.7314905493529,-24.3182914956848
"E9.5_CPC_p2_252",-33.9080641728723,-2.85909524656212
"E9.5_CPC_p2_037",-7.4444561512352,-34.1728931539383
"E9.5_CPC_p2_070",-1.19798530542325,-25.776647267968
"E9.5_CPC_p2_143",-15.1542973272963,-11.8776211971831
"E9.5_CPC_p2_305",-7.64433505227137,-30.294069593344
"E9.5_CPC_p2_214",33.9361170561091,20.2950505310127
"E9.5_CPC_p2_299",-8.41431543748029,14.626062833653
"E9.5_CPC_p2_256",-7.51528993746138,17.2442418957174
"E9.5_CPC_p2_270",-20.9428766767786,-13.9215410627717
"E9.5_CPC_p2_233",46.9808512065417,3.67602148568031
"E9.5_CPC_p2_284",20.1320992138809,9.96886407408018
"E9.5_CPC_p2_263",18.725839004139,17.154390122971
"E9.5_CPC_p2_377",27.0959955107395,24.9065649849467
"E9.5_CPC_p2_253",46.0389149242458,1.21047374818277
"E9.5_CPC_p2_217",13.840886836572,19.2575630144406
"E9.5_CPC_p2_140",28.4940705698286,25.2884346986633
"E9.5_CPC_p2_296",-13.9872273845033,-6.6478005534296
"E9.5_CPC_p2_027",-6.46846080525621,3.63683470473411
"E9.5_CPC_p2_295",-23.7533572769824,-12.2874425013352
"E9.5_CPC_p2_381",-43.0466653196815,-8.13545703905834
"E9.5_CPC_p2_159",-24.9522863164422,-16.718686897642
"E9.5_CPC_p2_054",-10.3108722067224,17.332274310732
"E9.5_CPC_p2_065",-4.83804518775731,-0.706589965937266
"E9.5_CPC_p2_255",11.4984714001664,22.100650621899
"E9.5_CPC_p2_257",-19.001504426523,20.5287175573158
"E9.5_CPC_p2_334",44.4849571520899,8.67262397499286
"E9.5_CPC_p2_104",22.9645259785549,20.9840988716584
"E9.5_CPC_p2_314",31.3482900012367,25.4141596637657
"E9.5_CPC_p2_189",-41.1615116482598,-7.87561077333435
"E9.5_CPC_p2_098",-16.1659114403166,23.5587229768402
"E9.5_CPC_p2_241",21.0788015973221,14.1828786569294
"E9.5_CPC_p2_216",25.0603216684503,16.1535258241348
"E9.5_CPC_p2_102",23.7015604114734,22.4728904969127
"E9.5_CPC_p2_071",-4.09698456711889,-19.5398417668728
"E9.5_CPC_p2_180",7.19327163206048,19.0849354277826
"E9.5_CPC_p2_321",38.6439490644584,9.02431624449684
"E9.5_CPC_p2_163",-20.4272010468239,-23.2896065043125
"E9.5_CPC_p2_288",-8.3241209016363,12.959250202501
"E9.5_CPC_p2_262",-10.1751753033927,4.96232464242969
"E9.5_CPC_p2_129",13.6819742876433,19.0163433645581
"E9.5_CPC_p2_293",-43.4372903268263,-8.65786482172444
"E9.5_CPC_p2_142",43.4223764187387,8.45610095982557
"E9.5_CPC_p2_117",-2.86422063251416,-29.9002763637249
"E9.5_CPC_p2_011",-8.47068201006613,22.1954272975433
"E9.5_CPC_p2_008",45.8362672302403,3.74363895174325
"E9.5_CPC_p2_246",28.3176195529845,19.6486558570529
"E9.5_CPC_p2_133",28.1576315259912,14.1126307064179
"E9.5_CPC_p2_043",-19.2339771614727,-8.99455664659321
"E9.5_CPC_p2_016",-8.48082947324092,-23.6410625831177
"E9.5_CPC_p2_060",25.4508199074798,24.38256440552
"E9.5_CPC_p2_337",-21.314829757656,-20.4463021449047
"E9.5_CPC_p2_116",-4.56018500053975,-38.550178259419
"E9.5_CPC_p2_344",28.2883070829663,22.7023356550605
"E9.5_CPC_p2_103",-18.0540997492609,8.06378652347956
"E9.5_CPC_p2_379",-16.6541398046475,20.5155996790804
"E9.5_CPC_p2_001",12.5852875692225,17.5311479034347
"E9.5_CPC_p2_215",-24.4092519873383,-13.7488270530188
"E9.5_CPC_p2_315",-21.9710122241947,11.0732681465169
"E9.5_CPC_p2_254",-27.6336178724163,-14.5994023900416
"E9.5_CPC_p2_132",36.8937414485773,3.83908135551433
"E9.5_CPC_p2_291",-30.1883511444916,-2.55911849518418
"E9.5_CPC_p2_286",-12.4744126260404,6.79891303196541
"E9.5_CPC_p2_202",38.2009711888478,7.18570890882046
"E9.5_CPC_p2_186",-41.8507009384833,-8.5020609179478
"E9.5_CPC_p2_095",-16.1291473262943,16.1938204636052
"E9.5_CPC_p2_316",-10.650189403383,2.85007195652106
"E9.5_CPC_p2_228",-12.7337323414585,21.7188063791081
"E9.5_CPC_p2_338",38.326851285591,11.63989757927
"E9.5_CPC_p2_119",30.8769620512458,20.2846346796806
"E9.5_CPC_p2_077",-20.0232596255157,14.4471002202041
"E9.5_CPC_p2_273",22.1358369616633,25.2539896683849
"E9.5_CPC_p2_181",39.1301936723369,3.91784964244254
"E9.5_CPC_p2_274",26.5244450322438,26.4782933976063
"E9.5_CPC_p2_168",24.3496084417896,30.4278470918665
"E9.5_CPC_p2_283",-3.57694126411508,-31.0051894543809
"E9.5_CPC_p2_199",-11.2555949152758,7.54999650455174
"E9.5_CPC_p2_091",22.9868979103428,19.33944629958
"E9.5_CPC_p2_155",42.2923527835657,4.82424012468553
"E9.5_CPC_p2_247",-19.6619558578377,9.54302528626262
"E9.5_CPC_p2_203",39.3471306772135,7.23481235503273
"E9.5_CPC_p2_365",-21.3383976681281,-18.0521892902329
"E9.5_CPC_p2_350",-14.9867808563392,20.678525661426
"E9.5_CPC_p2_073",29.8066676862431,17.0109453285345
"E9.5_CPC_p2_242",-6.87931304497648,-25.6035821132205
"E9.5_CPC_p2_289",29.642446615905,16.2541818171907
"E9.5_CPC_p2_146",-1.92609707219882,-34.7895741756601
"E9.5_CPC_p2_297",-9.76656086827868,-34.0985568194484
"E9.5_CPC_p2_020",42.3841810341277,7.27158544927503
"E9.5_CPC_p2_068",-21.532305574196,4.84535874984616
"E9.5_CPC_p2_039",17.0838557831567,17.4816518209293
"E9.5_CPC_p2_152",22.114788883342,13.4999532846843
"E9.5_CPC_p2_359",-8.23768762325229,-27.2333784348544
"E9.5_CPC_p2_248",-17.0118703014584,17.8712070197429
"E9.5_CPC_p2_172",-13.5175949865841,-5.70427686305281
"E9.5_CPC_p2_200",-15.326644486586,-31.0976485377847
"E9.5_CPC_p2_154",32.9890493926896,19.5054237793771
"E9.5_CPC_p2_326",-34.0137288275958,-4.73247060925629
"E9.5_CPC_p2_188",20.1965471664666,9.88543803282959
"E9.5_CPC_p2_056",-41.7538145153758,-7.82476181237908
"E9.5_CPC_p2_029",36.8996619210056,6.05089460651931
"E9.5_CPC_p2_026",41.6705238213385,8.78194737006035
"E9.5_CPC_p2_351",-19.8836238091894,-17.1122144976344
"E9.5_CPC_p2_013",-17.0536165274725,-12.7608755785306
"E9.5_CPC_p2_221",48.3065188155218,1.50384189121155
"E9.5_CPC_p2_187",28.81892084128,15.9422142381606
"E9.5_CPC_p2_023",40.9232765867149,5.14371356309488
"E9.5_CPC_p2_235",-10.7999561486497,-6.8413267993698
"E9.5_CPC_p2_230",0.193998205584911,-32.0498956537331
"E9.5_CPC_p2_111",-14.9395525578838,14.1078459378631
"E9.5_CPC_p2_332",-11.8320166391965,-29.8537433381481
"E9.5_CPC_p2_139",-23.6165161651834,-9.41149982603407
"E9.5_CPC_p2_285",20.2640131186998,19.7395527638257
"E9.5_CPC_p2_282",-16.4755581870526,17.4462082350725
"E9.5_CPC_p2_290",-17.3866844215788,-15.984191476711
"E9.5_CPC_p2_325",-42.3312503204598,-9.02186488532489
"E9.5_CPC_p2_348",-13.6619084889825,-22.1855446398032
"E9.5_CPC_p2_234",46.9789464274194,4.06861021013758
"E9.5_CPC_p2_281",-41.6099202693297,-9.44917494662368
"E9.5_CPC_p2_269",-42.4310167057384,-8.0559009640675
"E9.5_CPC_p2_100",21.8058184620408,12.5539634089352
"E9.5_CPC_p2_312",-4.20007123019484,-32.8524172689331
"E9.5_CPC_p2_121",-7.77797755633,1.09224559109408
"E9.5_CPC_p2_112",-14.3106366761623,24.9894575495725
"E9.5_CPC_p2_138",41.584428550213,6.96873255470036
"E9.5_CPC_p2_096",-30.5331542043793,-13.4845014762247
"E9.5_CPC_p2_278",-7.34252859834215,-38.7189191315272
"E9.5_CPC_p2_177",-14.587119747451,8.85448038955657
"E9.5_CPC_p2_089",-41.2590863264111,-7.01143652704775
"E9.5_CPC_p2_320",39.2133613261631,6.15084594497371
"E9.5_CPC_p2_031",12.5376875627348,20.3372287938029
"E9.5_CPC_p2_166",-26.734095785264,-9.77735316586787
"E9.5_CPC_p2_330",-27.1642871669994,-2.88105328553124
"E9.5_CPC_p2_170",26.145858921709,14.9092864519587
"E9.5_CPC_p2_120",-9.40942285554615,9.37276319350001
"E9.5_CPC_p2_038",-43.6062642720131,-9.41257116808589
"E9.5_CPC_p2_179",-4.81874141455754,-33.7555758772017
"E9.5_CPC_p2_208",38.4647015860706,5.61242491319368
"E9.5_CPC_p2_327",24.1437388680548,19.418828012323
"E9.5_CPC_p2_342",11.7309641460678,20.5538563301406
"E9.5_CPC_p2_309",-11.3162821748635,4.13038480291081
"E9.5_CPC_p2_318",-0.407807667351758,-38.4234061143282
"E9.5_CPC_p2_046",-1.8356887512077,-29.418613618142
"E9.5_CPC_p2_059",-10.6722915260618,9.7534392412752
"E9.5_CPC_p2_108",-6.10800128753755,-31.3914643424963
"E9.5_CPC_p2_035",30.13275420426,19.3862843001536
"E9.5_CPC_p2_231",-8.58685200552895,-38.057766898896
"E9.5_CPC_p2_025",25.8626886987791,20.2047159421599
"E9.5_CPC_p2_265",-16.4964567037324,-20.7511805099611
"E9.5_CPC_p2_048",43.6147092476121,1.62248774720568
"E9.5_CPC_p2_374",-4.80195079174514,13.9335119744928
"E9.5_CPC_p2_010",-18.7958223959686,-21.1585162542104
"E9.5_CPC_p2_045",-13.9911600662015,-25.8948215844045
"E9.5_CPC_p2_064",-2.24810941611435,-22.7498707104152
"E9.5_CPC_p2_331",9.31936336941988,19.003284016166
"E9.5_CPC_p2_204",46.9787099689696,5.07296411751682
"E9.5_CPC_p2_150",33.0787762408064,7.39737955265466
"E9.5_CPC_p2_197",46.4975633255602,3.16801293337906
"E9.5_CPC_p2_271",35.4288899732823,4.18312122022946
"E9.5_CPC_p2_158",-20.5920981075503,9.3266706146481
"E9.5_CPC_p2_041",-15.6599987835544,9.13870390435733
"E9.5_CPC_p2_260",36.9364621001063,9.27531967379872
"E9.5_CPC_p2_063",-2.57547966082535,-0.244517340775085
"E9.5_CPC_p2_081",-10.6709282938838,18.9154452524788
"E9.5_CPC_p2_210",-17.2185501360474,-8.3525267419449
"E9.5_CPC_p2_122",-0.928693354952996,-22.8124103289179
